timestamp,address,date,type,weather,road_conditions,lightning,vehicles,num_of_participants,num_dead,num_injured,lon,lat
2015-04-23T13:30:00Z,"Ленинский район, г Астрахань, ул Академика Королева, 43",2015-04-23,"Наезд на лицо, не являющееся участником дорожного движения, осуществляющее производство работ",Пасмурно,Сухое,Светлое время суток,1,2,0,1,48.054864,46.358854
2015-04-23T20:05:00Z,"Советский район, г Астрахань, ул Генерала Епишева, 20 б",2015-04-23,Наезд на пешехода,Пасмурно,Сухое,"В темное время суток, освещение включено",1,2,0,1,48.017395,46.335569
2015-04-23T09:00:00Z,Володарский район,2015-04-23,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,42.985096,56.328289
2015-04-23T01:40:00Z,Ахтубинский район,2015-04-23,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,1,0,46.371134,48.268094
2015-04-22T21:20:00Z,"Трусовский район, г Астрахань, ул Магистральная, 29а",2015-04-22,Столкновение,Ясно,Сухое,"В темное время суток, освещение включено",3,4,0,2,47.998396,46.397308
2015-04-22T06:30:00Z,Ахтубинский район,2015-04-22,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,46.371134,48.268094
2015-04-21T18:05:00Z,Ахтубинский район,2015-04-21,Опрокидывание,Пасмурно,Мокрое,Светлое время суток,1,2,0,1,46.371134,48.268094
2015-04-21T14:30:00Z,Икрянинский район,2015-04-21,Наезд на препятствие,Ясно,Сухое,Светлое время суток,1,3,1,2,47.694226,45.786846
2015-04-21T08:55:00Z,"Ленинский район, г Астрахань, ул Анри Барбюса, 21а",2015-04-21,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.048863,46.362237
2015-04-21T15:00:00Z,"Советский район, г Астрахань, ул Боевая, 83В",2015-04-21,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,1,48.022956,46.32303
2015-04-20T17:30:00Z,Приволжский район,2015-04-20,Столкновение,Пасмурно,Сухое,Сумерки,2,3,0,1,41.397288,57.339991
2015-04-20T00:10:00Z,Харабалинский район,2015-04-20,Опрокидывание,Дождь,Мокрое,"В темное время суток, освещение отсутствует",1,3,0,2,47.651377,47.408973
2015-04-20T11:30:00Z,"Камызякский район, п Волго-Каспийский, ул Заводская, 10",2015-04-20,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,1,47.922641,46.195583
2015-04-19T14:30:00Z,Наримановский район,2015-04-19,Столкновение,Ясно,Сухое,Светлое время суток,3,4,0,2,47.33269,46.425089
2015-04-19T03:05:00Z,"Ленинский район, г Астрахань, ул Савушкина, 16Б",2015-04-19,Наезд на пешехода,Дождь,Мокрое,"В темное время суток, освещение включено",1,2,0,1,48.048576,46.370197
2015-04-19T10:15:00Z,"Ленинский район, г Астрахань, ул Куйбышева, 69",2015-04-19,Столкновение,Ясно,Сухое,Светлое время суток,3,4,0,1,48.039458,46.364632
2015-04-18T10:00:00Z,"Ленинский район, г Астрахань, ул Железнодорожная 4-я, 47",2015-04-18,Падение пассажира,Ясно,Сухое,Светлое время суток,1,2,0,1,48.078894,46.40906
2015-04-18T22:20:00Z,Ахтубинский район,2015-04-18,Опрокидывание,Пасмурно,Сухое,"В темное время суток, освещение отсутствует",1,3,2,1,46.371134,48.268094
2015-04-18T19:30:00Z,Наримановский район,2015-04-18,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,1,0,47.33269,46.425089
2015-04-18T14:00:00Z,Приволжский район,2015-04-18,Столкновение,Ясно,Сухое,Светлое время суток,2,4,1,3,41.397288,57.339991
2015-04-18T13:30:00Z,"Приволжский район, с Началово, ул Дорожная, 5",2015-04-18,Столкновение,Ясно,Сухое,Светлое время суток,2,2,0,1,48.202035,46.333267
2015-04-18T10:35:00Z,"Наримановский район, с Солянка, ул Магистральная, 47",2015-04-18,Столкновение,Ясно,Сухое,Светлое время суток,2,4,0,2,48.002043,46.386542
2015-04-18T18:00:00Z,"Кировский район, г Астрахань, ул Нововосточная",2015-04-18,Наезд на велосипедиста,Пасмурно,Сухое,Светлое время суток,2,2,0,1,48.077906,46.351272
2015-04-18T19:20:00Z,"Ленинский район, г Астрахань, ул Аксакова, 1а",2015-04-18,Наезд на пешехода,Пасмурно,Сухое,"В темное время суток, освещение включено",1,2,0,2,48.098253,46.400142
2015-04-18T20:30:00Z,"Советский район, г Астрахань, ул Адмирала Нахимова",2015-04-18,Столкновение,Пасмурно,Мокрое,"В темное время суток, освещение включено",2,3,0,3,47.986924,46.302357
2015-04-17T09:10:00Z,Наримановский район,2015-04-17,Опрокидывание,Ясно,Сухое,Светлое время суток,1,2,0,2,47.33269,46.425089
2015-04-16T19:50:00Z,"Харабалинский район, г Харабали, кв-л 7-й, 4",2015-04-16,Столкновение,Пасмурно,Сухое,"В темное время суток, освещение включено",2,2,0,1,47.251492,47.412364
2015-04-16T18:15:00Z,Черноярский район,2015-04-16,Опрокидывание,Ясно,Сухое,Светлое время суток,1,1,1,0,45.966227,48.010561
2015-04-16T11:30:00Z,"Кировский район, г Астрахань, ул Грузинская, 10",2015-04-16,Наезд на пешехода,Пасмурно,Мокрое,Светлое время суток,1,2,0,1,48.060757,46.350569
2015-04-16T11:30:00Z,"Кировский район, г Астрахань, ул Грузинская, 10",2015-04-16,Наезд на пешехода,Дождь,Мокрое,Светлое время суток,1,2,0,1,48.060757,46.350569
2015-04-16T20:35:00Z,"Кировский район, г Астрахань, ул Куликова, 52-а",2015-04-16,Наезд на пешехода,Ясно,Мокрое,"В темное время суток, освещение включено",1,2,0,1,48.07955,46.35575
2015-04-15T22:40:00Z,"Кировский район, г Астрахань, ул Началовское шоссе",2015-04-15,Наезд на пешехода,Пасмурно,Сухое,"В темное время суток, освещение включено",1,2,0,1,48.110182,46.345798
2015-04-14T19:30:00Z,Володарский район,2015-04-14,Опрокидывание,Пасмурно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,2,42.985096,56.328289
2015-04-14T17:20:00Z,"Ленинский район, г Астрахань, ул Латышева, 5 а",2015-04-14,Столкновение,Ясно,Сухое,Светлое время суток,3,3,0,1,48.05835,46.37966
2015-04-14T19:55:00Z,"Кировский район, г Астрахань, ул Нововосточная",2015-04-14,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение включено",1,2,0,1,48.077906,46.351272
2015-04-14T18:05:00Z,"Ленинский район, г Астрахань, ул Новороссийская, 95",2015-04-14,Столкновение,Ясно,Сухое,Светлое время суток,2,3,0,2,48.107047,46.376732
2015-04-13T11:40:00Z,"Володарский район, п Володарский, ул Ирмуратова, 1",2015-04-13,Столкновение,Пасмурно,Сухое,Светлое время суток,2,3,0,1,48.543054,46.404368
2015-04-13T22:15:00Z,"Ленинский район, г Астрахань, ул Ереванская, 4",2015-04-13,Наезд на пешехода,Ясно,Сухое,"В темное время суток, освещение отсутствует",1,2,0,1,48.083601,46.371602
